Volatility,Return,Sharpe
0.18243293367688293,0.18148573419964723,0.7755493010392545
0.10901618451820101,0.02469313161036133,-0.14040913702206373
0.11957919451512079,0.03415621464018531,-0.04886958290286646
0.13361793803246827,0.05663662289941943,0.12450890310383957
0.12501630250741275,0.05519965597192246,0.12158139112313937
0.10902320767988136,0.04675190959768918,0.06193093875493395
0.163224657189176,0.10228596430960343,0.3815965392864298
0.12359129022105332,0.008907784842693379,-0.2515728665158815
0.12904255525357777,-0.02062339089987883,-0.46979378841925107
0.13795391466487172,0.09378916937829732,0.38990679973791326
0.2336869641990956,0.187782335130035,0.632394432597139
0.25283222427251945,0.2455433149051542,0.812963282257905
0.15516519817171043,0.11651345191881281,0.4931096200717686
0.14103536043691697,0.015471905710136917,-0.17391450068888317
0.1631617892607343,0.14509425985884183,0.6441107341063788
0.14783179707121136,0.16770715876749384,0.8638679992909551
0.15045660335298025,0.16673697425424217,0.8423490324110906
0.1175625532534929,0.03209958421443394,-0.06720180505548291
0.17052868428821888,0.19109764964485193,0.8860541572552942
0.10897709524144206,0.009032516011825607,-0.28416507083038867
0.14279664840948886,0.13386650052777155,0.6573438632718924
0.13938657486876377,0.1171371976175021,0.5534047858635515
0.14276524610901076,0.15073075886979714,0.7756142470783599
0.3296347151058429,0.3028628650009912,0.7974368382789664
0.14608156201596206,0.06972977480555206,0.2035149021907607
0.1280555178037727,0.11697402039488383,0.6010988180363757
0.13815510403039216,0.00665877451616996,-0.2413318401649167
0.1803877306799156,0.148820108569819,0.6032567079792808
0.14045357108060552,0.18432365084950184,1.027554157143326
0.1247149198725996,0.11297887613556505,0.5851655616674845
0.1327184534394561,0.14629547109091248,0.8009095068260621
0.16902866650100393,0.12741367785511315,0.5171529756734723
0.13895200146940007,0.07726830102514588,0.2682098899694733
0.14954797437706177,0.12355737093292432,0.5587328834173808
0.12121168826647193,0.08233255440203105,0.3492448212499698
0.11640031393140639,0.05448049094705194,0.1244025076735202
0.12913455606818486,0.020965499902505708,-0.1474005152226164
0.13699116905160702,0.07258709251180914,0.23787732258517336
0.11411150283418961,0.04765471876859687,0.0670810442284649
0.12704486580406457,0.12657473730452906,0.6814501062801647
0.1894631952330279,0.15327680760859094,0.5978829158310538
0.21054027259736088,0.23868314037884333,0.943682355531128
0.12560719441908255,0.10350699994765711,0.5056000195002283
